5349.459220 0.000163 18693.47833  122075 5349.458885  ThI
5350.018641 0.001510 18691.52366     844              ? 
5350.089083 0.000500 18691.27756    3622              ? 
5350.451325 0.015342 18690.01210    1792              ? 
5350.493047 0.000446 18689.86636   31913 5350.493092  ThI
5350.948276 0.000163 18688.27633   19336 5350.948685  NoID
5351.194455 0.000167 18687.41658    3890              ? 
5351.693331 0.000168 18685.67457    3049 5351.692922  ThI
5352.615136 0.000161 18682.45660  101278 5352.614794  ThI
5353.040182 0.000162 18680.97317   16886              ? 
5353.168319 0.000732 18680.52601    1459              ? 
5353.324969 0.000161 18679.97937   30159 5353.324990  ThI
5353.485040 0.000162 18679.42084    8800 5353.484477  ThI
5354.479218 0.000221 18675.95259   14593 5354.475888  ThI
5354.561862 0.000330 18675.66434    6383 5354.561471  ThI
5354.650587 0.000571 18675.35489    1860              ? 
5354.962518 0.000197 18674.26703    1794              ? 
5356.090600 0.000159 18670.33392   59889 5356.090806  ThI
5356.265856 0.001625 18669.72303    2134              ? 
5356.322638 0.001475 18669.52511    1876              ? 
5357.125597 0.000158 18666.72681   41962 5357.126001  ThI
5357.625569 0.000521 18664.98484    2153 5357.625723  ThI
5357.701672 0.001323 18664.71971     714              ? 
5359.756803 0.000157 18657.56296   20973              ? 
5359.870211 0.000156 18657.16819   56516 5359.868657  ArII
5360.197709 0.000156 18656.02827   25885 5360.196207  ThI
5360.557302 0.000157 18654.77680    7702 5360.556038  ArII
5360.718049 0.000177 18654.21742    1007 5360.719204  NoID
5360.920223 0.000172 18653.51392    1091              ? 
5361.317037 0.000155 18652.13329   35977 5361.317524  ThI
5361.640197 0.000154 18651.00908  271998 5361.640824  ThI
5362.184702 0.000183 18649.11516    1115              ? 
5362.646217 0.000154 18647.51019   74555 5362.646618  ThI
5362.899767 0.000156 18646.62857    3632 5362.901138  ThII
5363.274537 0.001378 18645.32560     372              ? 
5363.412743 0.000157 18644.84514    2902 5363.413818  NoID
5363.559875 0.000744 18644.33368     824              ? 
5363.641279 0.000822 18644.05071     799              ? 
5363.745222 0.000154 18643.68941   10793 5363.741830  ThII
5364.066568 0.000153 18642.57252  117507 5364.066430  ThI
5364.588571 0.000160 18640.75850    2241 5364.588657  NoID
5365.021932 0.000316 18639.25279    2568 5365.023281  ThI
5365.104461 0.000192 18638.96607    4416 5365.098925  ThII
5365.854036 0.000836 18636.36233     601              ? 
5365.936311 0.000190 18636.07658    1640              ? 
5366.115386 0.000416 18635.45466    4029 5366.115318  ThI
5366.178832 0.000470 18635.23433    3371 5366.179014  ThI
5366.349703 0.000711 18634.64096     884              ? 
5366.965344 0.000329 18632.50340   10676              ? 
5367.021802 0.000509 18632.30739    4888              ? 
5367.149708 0.000169 18631.86336    1016              ? 
5368.200632 0.000152 18628.21583    4158 5368.199056  ThI
5369.961813 0.000151 18622.10635    3328 5369.962723  NoID
5370.144082 0.000162 18621.47430    1234              ? 
5370.320678 0.000635 18620.86196    1182              ? 
5370.394192 0.000833 18620.60706     831              ? 
5370.663171 0.000182 18619.67448    2355 5370.662849  ThII
5370.774688 0.000147 18619.28787  130236 5370.774997  ThI
5370.940089 0.000147 18618.71448  118568 5370.940227  ThI
5371.383117 0.000901 18617.17882    2018 5371.383700  ThI
5371.461488 0.005451 18616.90719    2018              ? 
5371.509040 0.001944 18616.74238    2424              ? 
5372.202823 0.000146 18614.33816  128020 5372.203099  ThI
5372.617325 0.000147 18612.90205    6244 5372.617454  ThI
5372.726469 0.000389 18612.52393    1034              ? 
5372.982709 0.000146 18611.63630   11597              ? 
5373.488694 0.000148 18609.88376    5421              ? 
5373.950728 0.000276 18608.28375    3533 5373.949471  NoID
5374.016809 0.001238 18608.05493     513              ? 
5374.196240 0.000145 18607.43366   77131 5374.196748  ThI
5374.889497 0.000216 18605.03366    3990 5374.887809  ThI
5374.988975 0.000144 18604.68932   64886 5374.988144  ArI
5376.009806 0.000181 18601.15655     819              ? 
5376.130485 0.000147 18600.73900    3484 5376.129648  ThI
5376.316167 0.000143 18600.09659  280105 5376.316511  NoID
5376.494184 0.000147 18599.48074    9754 5376.493125  ThI
5376.569382 0.001227 18599.22060     577              ? 
5376.749482 0.000185 18598.59760    1756              ? 
5376.847260 0.000142 18598.25938   88311 5376.847370  ThII
5376.989973 0.000147 18597.76576    3027 5376.991927  ThI
5377.263475 0.000142 18596.81983   21724 5377.263685  ThII
5377.624999 0.000142 18595.56961   10273 5377.625378  ThIII
5378.850181 0.000456 18591.33395     859              ? 
5379.466978 0.000144 18589.20231    3418 5379.465101  ThI
5379.572683 0.000143 18588.83705    8969 5379.574231  ArII
5379.664512 0.000142 18588.51974    7989 5379.665046  ThI
5380.330886 0.000139 18586.21749  160685 5380.331259  ThI
5380.605964 0.000139 18585.26729  441723 5380.606278  ThI
5380.679307 0.000317 18585.01395    4101              ? 
5380.777197 0.000902 18584.67584    1873              ? 
5380.830421 0.002781 18584.49202    1576              ? 
5381.381846 0.000149 18582.58768    1929 5381.380856  ThI
5382.795802 0.000373 18577.70640    3756 5382.796525  NoID
5382.866830 0.000164 18577.46126   15067 5382.867253  ThI
5383.011096 0.000139 18576.96338    4715 5383.011206  NoID
5383.672885 0.000392 18574.67980    5784 5383.671755  ThI
5383.730838 0.000765 18574.47986    2259              ? 
5383.833237 0.000160 18574.12657    1490              ? 
5384.030624 0.000163 18573.44562    1838              ? 
5384.132181 0.000264 18573.09528    1088              ? 
5384.424002 0.000136 18572.08867   60394 5384.424370  ThII
5384.548177 0.000143 18571.66037    3795 5384.551387  ThI
5384.863699 0.000340 18570.57218    1299              ? 
5385.532470 0.000135 18568.26610   52844 5385.532673  ThII
5385.798870 0.000199 18567.34765   17654 5385.798305  ThI
5385.872858 0.000179 18567.09258   25026 5385.873375  ArII
5386.510751 0.001699 18564.89379     901              ? 
5386.569982 0.000779 18564.68965    2068 5386.571825  ThI
5386.661645 0.000238 18564.37374     707              ? 
5386.861853 0.000487 18563.68378     306              ? 
5388.108459 0.000175 18559.38884  600540 5388.108470  ThI
5388.286634 0.000187 18558.77513   13832 5388.286325  ThII
5388.469046 0.000210 18558.14688    2140 5388.465991  NoID
5388.650169 0.000186 18557.52310    7491 5388.650024  ThI
5389.311273 0.000181 18555.24666   29625 5389.311203  NoID
5389.549213 0.000179 18554.42748   54139 5389.548886  ThI
5391.272623 0.000208 18548.49624     680              ? 
5392.257180 0.000173 18545.10953    7189              ? 
5392.575225 0.000171 18544.01577   10738 5392.574983  ThII
5393.856429 0.000184 18539.61100    1397 5393.857070  ThII
5394.072124 0.000166 18538.86965   72822 5394.071935  ThII
5394.267604 0.000345 18538.19783     846              ? 
5394.393154 0.000183 18537.76637    1124              ? 
5394.611087 0.000777 18537.01748    2811 5394.612041  ThII
5394.675820 0.000327 18536.79504    8670 5394.676211  ThI
5394.758305 0.001113 18536.51162     947              ? 
5395.099808 0.000169 18535.33828   21146 5395.100035  ArII
5395.372475 0.000169 18534.40156   24572 5395.373394  ThI
5395.473227 0.000166 18534.05546  118029 5395.471671  ThI
5396.261125 0.000161 18531.34933  609032 5396.260727  ThI
5396.743975 0.000182 18529.69132    2106 5396.747331  NoID
5397.610806 0.000181 18526.71554    9556 5397.612945  ThI
5397.922052 0.000204 18525.64728    1342              ? 
5398.039052 0.000257 18525.24575     782              ? 
5398.402352 0.001052 18523.99904     750              ? 
5398.631223 0.000193 18523.21373    7314              ? 
5399.017272 0.000164 18521.88926   51441 5399.018425  ArII
5399.706572 0.000163 18519.52484   22895 5399.705505  ThI
5400.011813 0.000173 18518.47801    2028 5400.010532  ThI
5400.203073 0.000162 18517.82214  208402 5400.202529  ThI
5400.419367 0.000162 18517.08047   94242              ? 
5400.552703 0.000166 18516.62330    8857              ? 
5400.676298 0.000162 18516.19954  196379 5400.675610  NoID
5401.123380 0.000162 18514.66685   27241 5401.122986  ThI
5401.647522 0.000162 18512.87030   26810 5401.646910  ThI
5402.005685 0.000234 18511.64287     538              ? 
5402.146860 0.000200 18511.15910    1195              ? 
5402.276024 0.000169 18510.71651    2295 5402.277545  ThI
5402.366742 0.000265 18510.40568     349              ? 
5402.509041 0.000189 18509.91812     816              ? 
5403.038388 0.001235 18508.10467    3548 5403.037152  ThI
5403.089404 0.001958 18507.92991    1942              ? 
5403.234518 0.000196 18507.43285     860              ? 
5403.388705 0.000297 18506.90473     275              ? 
5404.107054 0.000160 18504.44468   58714 5404.108040  ArII
5404.701444 0.000159 18502.40962   38413 5404.701480  ThI
5406.206670 0.000172 18497.25808    1326              ? 
5406.710966 0.000161 18495.53280    3097 5406.712398  ThII
5407.162539 0.000172 18493.98816    1252              ? 
5407.280610 0.000158 18493.58434    8618              ? 
5407.838984 0.000178 18491.67483    1162 5407.837763  ThII
5408.257746 0.000157 18490.24301   13546 5408.258393  ThI
5408.846888 0.000156 18488.22902   81688 5408.848210  ArII
5409.063740 0.000231 18487.48782   10688 5409.066057  ThI
5409.156367 0.000156 18487.17124  451261 5409.156904  ThI
5410.252962 0.000156 18483.42410    6301 5410.252202  ThI
5410.369735 0.000159 18483.02517    3174 5410.367883  NoID
5411.439283 0.000232 18479.37208     366              ? 
5411.977985 0.000154 18477.53266   58101 5411.976657  ArI
5412.272610 0.000153 18476.52681  469448 5412.272907  ThI
5412.815550 0.000164 18474.67350    1479              ? 
5412.916694 0.001118 18474.32829     461              ? 
5413.951010 0.000153 18470.79883    8730 5413.950551  ArII
5414.179433 0.000161 18470.01955    1732 5414.175433  ThI
5414.313792 0.000169 18469.56121    1110 5414.315232  ThII
5414.452171 0.001785 18469.08918     267              ? 
5414.551921 0.000929 18468.74893     671              ? 
5414.643554 0.001997 18468.43638     320              ? 
5414.754595 0.000167 18468.05765    1662 5414.754990  NoID
5414.885908 0.000154 18467.60979    4635              ? 
5415.312417 0.000152 18466.15528    7031 5415.311386  NoID
5415.423389 0.000152 18465.77688    8235 5415.423470  ThI
5415.570105 0.000154 18465.27661    2928 5415.570255  NoID
5416.029302 0.000153 18463.71104    5050 5416.029812  NoID
5416.115984 0.000804 18463.41554     759              ? 
5416.628867 0.000776 18461.66729     768              ? 
5416.703691 0.000656 18461.41227     882              ? 
5416.937680 0.000153 18460.61482   29521 5416.938331  ThII
5417.028076 0.000155 18460.30676  208520 5417.028064  ThI
5417.067687 0.004554 18460.17177    6573              ? 
5417.277510 0.000178 18459.45677    2329              ? 
5418.124223 0.000612 18456.57203     606              ? 
5418.231669 0.000186 18456.20603    1318              ? 
5419.313505 0.000149 18452.52169    7074 5419.313972  ThI
5420.521758 0.000470 18448.40856    2164              ? 
5420.634555 0.000147 18448.02467   18811 5420.634958  ThI
5421.731315 0.000156 18444.29283    1364 5421.733410  NoID
5422.554900 0.000223 18441.49148     794              ? 
5422.717468 0.000292 18440.93862    4686 5422.715622  ThII
5422.782162 0.000581 18440.71862    2117              ? 
5422.858399 0.000145 18440.45937  225824 5422.858391  ArI
5423.343328 0.000145 18438.81052   29207 5423.343069  ThII
5423.467468 0.000152 18438.38846    1884 5423.469252  NoID
5423.606103 0.000151 18437.91715    2134 5423.606913  NoID
5424.229334 0.000147 18435.79868    2977 5424.230417  NoID
5424.352717 0.000916 18435.37934     839              ? 
5424.422217 0.000335 18435.14314    3370 5424.422522  ThI
5424.830174 0.000172 18433.75678    1044              ? 
5424.955735 0.000483 18433.33013    6232 5424.954537  ThI
5425.011032 0.000458 18433.14224    6230 5425.011073  ThI
5425.515129 0.000143 18431.42957  269818 5425.515592  ThI
5425.876619 0.000147 18430.20161    2569 5425.877947  ThI
5426.237324 0.000145 18428.97648    5884 5426.237523  NoID
5426.309290 0.001722 18428.73206     313              ? 
5427.185996 0.000141 18425.75509  106922 5427.186494  ThII
5427.678742 0.000142 18424.08233    6871 5427.678810  ThI
5427.769269 0.000173 18423.77504    1536 5427.769959  ThII
5427.915039 0.000141 18423.28026   54881 5427.915882  ThI
5428.985160 0.000146 18419.64880    2064 5428.985249  ThI
5429.128707 0.000140 18419.16178   10187 5429.129410  ThI
5429.277063 0.000655 18418.65848    1794 5429.276644  ThI
5429.343859 0.002591 18418.43188     416              ? 
5429.414396 0.000606 18418.19259    2136 5429.414865  NoID
5429.566596 0.000152 18417.67630    1680              ? 
5430.227151 0.000285 18415.43590     377              ? 
5430.614023 0.000139 18414.12400   12784 5430.613875  ThI
5430.999200 0.000178 18412.81803     693              ? 
5431.207036 0.000418 18412.11343    8743              ? 
5431.264695 0.000698 18411.91796    4245              ? 
5432.069286 0.013230 18409.19081     905              ? 
5432.107845 0.001041 18409.06014    4648 5432.107237  ThI
5432.312372 0.000144 18408.36704    2479 5432.314950  ThI
5432.621215 0.000137 18407.32053  466678 5432.621665  ThI
5432.929742 0.000159 18406.27520    1371 5432.927736  ThII
5433.115411 0.000138 18405.64620    7627 5433.115115  ThI
5434.455346 0.000309 18401.10805     776              ? 
5434.641339 0.000211 18400.47830    1330 5434.639477  NoID
5434.801875 0.000201 18399.93477   11215 5434.802162  ThII
5435.120200 0.000244 18398.85712     638              ? 
5435.210705 0.000199 18398.55075    7999 5435.210779  ThII
5435.387708 0.000199 18397.95160    5371 5435.387089  ThI
5435.662110 0.000191 18397.02284  176653 5435.661857  ThI
5435.896990 0.000202 18396.22792    1919 5435.897618  NoID
5436.033038 0.000199 18395.76752    3172              ? 
5436.634382 0.000193 18393.73277   13151 5436.633605  ThII
5437.235931 0.000192 18391.69778   10191 5437.234417  ThII
5437.404232 0.000190 18391.12851   33550 5437.403408  ThII
5437.742470 0.000194 18389.98455    2868 5437.742898  NoID
5438.011307 0.000192 18389.07541    4692 5438.009062  ThII
5438.232461 0.000207 18388.32759    1064              ? 
5438.740354 0.000207 18386.61041    1308 5438.742279  ThI
5438.899645 0.000188 18386.07191   25033 5438.899028  ThII
5439.460305 0.000164 18384.17681    1072              ? 
5439.649385 0.000188 18383.53778   34386 5439.648936  NoID
5439.760363 0.000265 18383.16274    2506              ? 
5440.181466 0.000216 18381.73977     809              ? 
5440.515649 0.000204 18380.61067    1235              ? 
5441.185079 0.000196 18378.34930    3890 5441.184221  ArII
5441.365215 0.000192 18377.74089   13080 5441.363761  NoID
5441.501391 0.000193 18377.28098  135038              ? 
5441.886708 0.000255 18375.97976    1129              ? 
5442.113298 0.000192 18375.21465   84727 5442.113698  ThI
5442.319606 0.000605 18374.51808     741              ? 
5442.462721 0.000316 18374.03490    5734              ? 
5442.555698 0.000214 18373.72101    8708 5442.556324  ThI
5442.727326 0.000198 18373.14163   16036 5442.726801  ThI
5443.102105 0.000294 18371.87656     427              ? 
5443.760420 0.000207 18369.65485   31947 5443.759931  ArI
5443.899474 0.000214 18369.18563    2405 5443.898150  NoID
5444.632632 0.000211 18366.71209   57086 5444.631563  ThII
5444.746515 0.000216 18366.32793   71669              ? 
5445.099922 0.000501 18365.13589    1623              ? 
5445.203328 0.000222 18364.78713   27439 5445.203663  ArII
5445.341369 0.000431 18364.32158    3754 5445.338753  ThI
5445.434716 0.000354 18364.00677    5778              ? 
5446.180632 0.000274 18361.49161     420              ? 
5446.317787 0.000175 18361.02921    2448              ? 
5446.454479 0.000324 18360.56840     342              ? 
5446.690257 0.000185 18359.77360    1170              ? 
5446.815894 0.000186 18359.35011    1231              ? 
5447.536363 0.000178 18356.92198    1661 5447.536802  ThII
5447.835820 0.000170 18355.91294    3883 5447.835682  ThI
5447.938744 0.001112 18355.56615     862              ? 
5448.668345 0.000164 18353.10826   14681 5448.667561  ThIII
5448.829013 0.000168 18352.56709    3308 5448.825654  NoID
5449.087121 0.000180 18351.69778    1925              ? 
5449.786604 0.000164 18349.34233    8140 5449.786077  ThI
5450.994315 0.000162 18345.27688   34436 5450.993300  ThII
5451.087082 0.000966 18344.96468     939              ? 
5451.176990 0.000331 18344.66211    3391              ? 
5451.304843 0.000304 18344.23186     773              ? 
5451.414374 0.000164 18343.86329    5271 5451.412023  ThII
5451.533299 0.000262 18343.46312     794              ? 
5451.664403 0.000175 18343.02199    1592              ? 
5451.801077 0.000254 18342.56213     570              ? 
5452.027085 0.000166 18341.80176    3641 5452.025172  ThI
5452.179795 0.000491 18341.28803    2684 5452.178495  ThI
5452.254357 0.000921 18341.03720    1222              ? 
5452.399537 0.000174 18340.54884    1640              ? 
5452.495731 0.001039 18340.22527     375              ? 
5452.598578 0.000258 18339.87934    2411 5452.604506  ThI
5453.167155 0.000160 18337.96712  471607 5453.166716  ArI
5453.733917 0.000160 18336.06141  438869 5453.734008  ThI
5454.595680 0.000318 18333.16452     820              ? 
5454.708956 0.001802 18332.78380     341              ? 
5454.815508 0.000207 18332.42570    1226              ? 
5455.821637 0.000159 18329.04495   50356 5455.824210  ArII
5456.300427 0.000716 18327.43657    3837              ? 
5456.366690 0.002267 18327.21400     713              ? 
5456.431253 0.000862 18326.99715    1535 5456.433559  ThI
5457.125230 0.000161 18324.66652    3864              ? 
5457.514186 0.000164 18323.36052    2139              ? 
5458.807107 0.000156 18319.02063   41016 5458.807264  ThI
5458.932083 0.000156 18318.60124  143549 5458.931974  ArI
5459.314640 0.000156 18317.31757   33417              ? 
5459.611475 0.000171 18316.32168    1505              ? 
5459.780237 0.000163 18315.75552    2490 5459.777470  NoID
5459.927518 0.002011 18315.26145     789              ? 
5459.991348 0.006652 18315.04734     226              ? 
5460.137681 0.000173 18314.55649    1182              ? 
5460.326266 0.000500 18313.92395     402              ? 
5460.486254 0.000157 18313.38737    3861 5460.484695  ThIII
5461.169536 0.000155 18311.09606   12345              ? 
5461.865959 0.000278 18308.76128     495              ? 
5461.973668 0.000181 18308.40024     829              ? 
5462.269832 0.000157 18307.40756    2973 5462.267910  NoID
5462.366149 0.000185 18307.08475     813              ? 
5462.538256 0.000277 18306.50795     793              ? 
5462.674376 0.000195 18306.05178    2104 5462.674043  ThII
5462.757058 0.001048 18305.77471     755              ? 
5462.824256 0.001494 18305.54953     531              ? 
5462.917061 0.000199 18305.23855     666              ? 
5463.153641 0.000164 18304.44585    1457              ? 
5463.254681 0.000153 18304.10732   17742 5463.253613  ThII
5463.418978 0.000536 18303.55688     644              ? 
5463.565219 0.000181 18303.06695     878              ? 
5463.855494 0.000153 18302.09458   13256 5463.855158  ThI
5463.975515 0.000190 18301.69255     732              ? 
5464.130816 0.000152 18301.17239   15548 5464.130961  ThII
5464.836557 0.000152 18298.80893    8891 5464.839613  ThI
5465.285929 0.000152 18297.30435    7224 5465.288065  ThI
5465.723526 0.000151 18295.83943  354282 5465.723953  ThI
5465.803833 0.000270 18295.57062    7070              ? 
5466.305598 0.001350 18293.89122     382              ? 
5466.381333 0.000415 18293.63777     850              ? 
5466.517547 0.000837 18293.18193     761              ? 
5466.600288 0.000493 18292.90505    1341              ? 
5466.783487 0.001337 18292.29203     575              ? 
5466.857301 0.000281 18292.04504    3942 5466.858091  NoID
5467.050379 0.000288 18291.39903     445              ? 
5467.529306 0.000188 18289.79680     935              ? 
5468.324991 0.000152 18287.13549    3048 5468.325017  NoID
5469.118424 0.000264 18284.48248     510              ? 
5469.442003 0.000293 18283.40075     354              ? 
5469.940505 0.000233 18281.73449     485              ? 
5470.259965 0.000160 18280.66685    1191              ? 
5470.617545 0.000148 18279.47196   15187 5470.619896  ArII
5470.713404 0.000291 18279.15166    3124 5470.716385  ThI
5471.090239 0.000290 18277.89264     390              ? 
5471.192199 0.000150 18277.55201    3977              ? 
5471.666267 0.000147 18275.96844    8683 5471.666009  ThI
5471.762418 0.000512 18275.64729    1685 5471.764031  ThI
5471.844328 0.000352 18275.37371    3296              ? 
5472.278951 0.000145 18273.92224  183934 5472.279291  ThI
5472.908684 0.000153 18271.81957    1536 5472.909184  ThII
5473.589902 0.000152 18269.54554    1650              ? 
5474.056527 0.000146 18267.98819    3964 5474.056165  ThI
5474.161442 0.000636 18267.63808    2370              ? 
5474.223530 0.000781 18267.43089    1754 5474.224665  ThI
5475.372120 0.000155 18263.59886    1371              ? 
5475.486393 0.000917 18263.21770     599              ? 
5475.576993 0.001650 18262.91551     381              ? 
5475.645984 0.001543 18262.68541     363              ? 
5476.254983 0.000142 18260.65446   56249 5476.255332  NoID
5476.385580 0.000142 18260.21900   50396 5476.386239  ThII
5476.618161 0.000153 18259.44352    1317              ? 
5477.279970 0.000152 18257.23727    1294              ? 
5478.007100 0.000143 18254.81387    4424 5478.007392  NoID
5478.090978 0.000265 18254.53436     423              ? 
5478.475348 0.000303 18253.25362    1066              ? 
5478.576093 0.000148 18252.91797    2103 5478.575903  ThII
5479.075612 0.000141 18251.25388    8334 5479.074224  ThI
5479.653813 0.000162 18249.32804     825              ? 
5480.266918 0.000140 18247.28640    7890 5480.266948  ThI
5480.428002 0.000212 18246.75006    1158              ? 
5480.596723 0.000138 18246.18834   54612 5480.597515  ThI
5480.982694 0.000151 18244.90344    1397              ? 
5481.206622 0.000156 18244.15807    1135 5481.208294  ThII
5481.929810 0.000161 18241.75126     912              ? 
5482.300156 0.000145 18240.51897    1892 5482.298855  NoID
5482.413713 0.000139 18240.14116    5715 5482.413640  ThII
5483.003165 0.000145 18238.18024    2651 5483.004351  ThII
5483.354182 0.000251 18237.01273    1431              ? 
5483.928325 0.000294 18235.10339    2046 5483.927390  ThII
5484.025017 0.000240 18234.78188   13337 5484.024920  ThI
5484.434726 0.000244 18233.41967    1299              ? 
5484.667948 0.000237 18232.64434    3861 5484.668019  ThI
5484.874258 0.000185 18231.95853    4032              ? 
5485.403718 0.000189 18230.19875    2846 5485.409841  NoID
5485.823618 0.000187 18228.80336    4488              ? 
5485.995766 0.000159 18228.23135    1932 5485.996593  ThI
5486.084707 0.000214 18227.93583   11720 5486.083512  ThI
5486.150341 0.001353 18227.71776     819              ? 
5486.510999 0.000180 18226.51955    5279 5486.516764  ThI
5486.960021 0.000179 18225.02800     762              ? 
5487.560039 0.000963 18223.03525    1555 5487.559240  NoID
5487.627078 0.000807 18222.81263    1929              ? 
5487.705354 0.001364 18222.55270     569              ? 
5488.027127 0.000211 18221.48428   15435              ? 
5489.033611 0.000206 18218.14314    3469 5489.033381  ThI
5489.366337 0.000201 18217.03888   10147 5489.366211  ThI
5489.498587 0.000203 18216.60001    3523 5489.499614  ThI
5489.732422 0.000215 18215.82407     873              ? 
5489.940135 0.000257 18215.13487     588              ? 
5490.154219 0.000199 18214.42459   41598 5490.153673  ThII
5490.233804 0.000339 18214.16056    4994 5490.232103  ThI
5490.324698 0.000672 18213.85902     725              ? 
5490.450725 0.000194 18213.44094   22307 5490.450495  ThII
5490.613876 0.000193 18212.89973   20227 5490.613585  ThI
5491.644353 0.000190 18209.48218   30954 5491.644348  ArI
5492.207791 0.000191 18207.61410    3377              ? 
5493.058120 0.000197 18204.79555    1318              ? 
5493.605549 0.000232 18202.98147   17560              ? 
5493.688582 0.000986 18202.70634    1848              ? 
5493.858952 0.000189 18202.14186   43994 5493.858276  ThI
5493.937551 0.000233 18201.88145   14649 5493.936661  NoID
5494.169986 0.000179 18201.11141  390583 5494.169595  ThI
5494.685702 0.009446 18199.40310    2793              ? 
5494.730597 0.000191 18199.25440  120887 5494.730205  ThI
5495.018737 0.000193 18198.30009    6424              ? 
5495.120256 0.000199 18197.96389    2159 5495.120525  ThI
5495.496204 0.000179 18196.71897    1933              ? 
5495.857894 0.000167 18195.52141  144463 5495.857113  ThI
5496.091765 0.000605 18194.74715    4126 5496.088126  ThII
5496.151640 0.001355 18194.54894    1221              ? 
5497.401993 0.000165 18190.41069  777433 5497.400329  ArI
5497.664586 0.000165 18189.54184  314344 5497.664023  ThI
5498.654909 0.000167 18186.26585    6964              ? 
5498.767868 0.001058 18185.89226     431              ? 
5501.175603 0.000163 18177.93272   94906 5501.175700  ThI
5501.561343 0.000164 18176.65818    8121 5501.560884  ThI
5501.771797 0.000380 18175.96289    6091 5501.770129  NoID
5501.861672 0.000216 18175.66598   21427 5501.860394  ArII
5501.969733 0.001301 18175.30900    1123              ? 
5502.809313 0.000162 18172.53594   56212 5502.809779  ThI
5503.230277 0.000166 18171.14585    3340 5503.230685  ThI
5503.473304 0.000161 18170.34343   21043 5503.472496  ThII
5503.978359 0.000171 18168.67609    1481              ? 
5504.122619 0.000170 18168.19990    1678              ? 
5504.246866 0.000170 18167.78979    1662 5504.247953  ThI
5504.554547 0.000167 18166.77429    2143              ? 
5504.794498 0.000162 18165.98241    7385              ? 
5504.915816 0.002219 18165.58206     404              ? 
5504.998506 0.001361 18165.30920     596              ? 
5505.130258 0.000194 18164.87446     983              ? 
5505.830755 0.000159 18162.56337  412635 5505.831019  ThI
5507.641643 0.000158 18156.59160  275478 5507.642068  ArI
5508.318302 0.000221 18154.36119    1327              ? 
5508.449427 0.000157 18153.92904   20721 5508.449438  ThI
5508.551437 0.000203 18153.59285    1026              ? 
5509.068801 0.000243 18151.88803  100759 5509.068505  ThI
5509.102617 0.007782 18151.77661    6746              ? 
5509.290477 0.000157 18151.15765   21000 5509.294014  ArII
5510.088884 0.000156 18148.52757   58290 5510.088843  ThI
5510.165945 0.000917 18148.27375    1876              ? 
5510.441417 0.000180 18147.36651    1043              ? 
5510.632847 0.000188 18146.73610    1100              ? 
5511.523789 0.000155 18143.80266  499195 5511.524476  ThI
5511.904538 0.000157 18142.54933    4110 5511.904913  ThI
5512.027265 0.000156 18142.14538    6701 5512.028141  ThI
5512.214373 0.000156 18141.52956    7076 5512.214118  ThII
5512.513539 0.000882 18140.54501    1913              ? 
5512.591094 0.000270 18140.28980    8602 5512.591732  NoID
5513.261915 0.000194 18138.08260    1030              ? 
5514.232755 0.000155 18134.88919    4128 5514.231628  ThI
5514.510788 0.000157 18133.97486    2398 5514.510746  NoID
5514.620919 0.000207 18133.61271     517              ? 
5514.834195 0.000749 18132.91143    1152              ? 
5514.908113 0.001423 18132.66839     484              ? 
5515.638509 0.000168 18130.26721    1108              ? 
5515.907801 0.000152 18129.38207   16700 5515.907458  ArII
5516.405094 0.000151 18127.74774  423868 5516.405108  ThI
5518.033734 0.000152 18122.39736    4649 5518.034089  NoID
5518.118837 0.000333 18122.11787    1340 5518.116971  ThI
5518.539276 0.000172 18120.73721     756              ? 
5519.150366 0.000162 18118.73085    1058              ? 
5519.327713 0.000199 18118.14866    2051 5519.328005  ThII
5519.403508 0.000717 18117.89985     723              ? 
5519.684749 0.000213 18116.97670     711              ? 
5519.790453 0.000173 18116.62976    1439              ? 
5520.116296 0.000174 18115.56037    1009              ? 
5520.259412 0.000425 18115.09071    1159 5520.257161  ThII
5520.343881 0.000171 18114.81353    2174              ? 
5520.522313 0.000148 18114.22803   59875 5520.522412  ThI
5520.767998 0.000148 18113.42191   29059 5520.768488  ThI
5520.877662 0.000155 18113.06211    9434 5520.876416  ArII
5521.523807 0.000188 18110.94247     822              ? 
5521.767341 0.000154 18110.14370    1675              ? 
5521.875069 0.000151 18109.79038    2381 5521.875520  ThII
5522.219015 0.001240 18108.66243     854              ? 
5522.282180 0.000490 18108.45530    2732 5522.283155  NoID
5522.488680 0.000164 18107.77818     829              ? 
5522.985794 0.000152 18106.14833    1867              ? 
5523.286906 0.000145 18105.16124   28853 5523.287009  ThI
5523.641345 0.000156 18103.99947    2098 5523.640971  ThI
5523.734944 0.000657 18103.69270    1203              ? 
5523.811465 0.001193 18103.44191     572              ? 
5523.898700 0.002230 18103.15602     532              ? 
5523.968437 0.004752 18102.92748     327              ? 
5524.145048 0.000152 18102.34871    1968 5524.145784  ThI
5524.701449 0.000146 18100.52560    5650 5524.701754  ThI
5524.807507 0.000153 18100.17813    1657 5524.806569  NoID
5524.973462 0.000206 18099.63445    1289              ? 
5525.074955 0.000147 18099.30197    3153 5525.076013  ThI
5525.753704 0.000144 18097.07876    7757 5525.753265  ThII
5526.117101 0.000170 18095.88870  105047 5526.117009  ThI
5526.168820 0.000598 18095.71934   12347              ? 
5526.491158 0.000143 18094.66389  136834 5526.491308  ArI
