WAVE	FLUX	ERR
5032.6962414338	0.04933871701359749	0.22212320566177368
5032.7404942541	0.050237853080034256	0.2241380214691162
5032.7847470744	0.05069313570857048	0.22515136003494263
5032.8289998947	0.049946535378694534	0.22348721325397491
5032.8732527150005	0.05035274103283882	0.22439415752887726
5032.9175055353	0.05040791258215904	0.2245170623064041
5032.9617583556	0.05056178569793701	0.22485947608947754
5033.0060111759	0.049675341695547104	0.22287966310977936
5033.0502639962	0.049632102251052856	0.22278264164924622
5033.0945168165	0.04985406994819641	0.22328025102615356
5033.1387696368	0.051129475235939026	0.2261182814836502
5033.1830224571	0.05077587068080902	0.2253350168466568
5033.227275277401	0.05068423971533775	0.22513160109519958
5033.2715280977	0.0498131699860096	0.2231886386871338
5033.315780918	0.0499134436249733	0.22341316938400269
5033.3600337382995	0.05043758451938629	0.22458313405513763
5033.4042865586	0.04943908751010895	0.22234901785850525
5033.4485393789	0.049419622868299484	0.22230525314807892
5033.4927921992	0.04899490252137184	0.22134792804718018
5033.5370450195005	0.04915935918688774	0.22171910107135773
5033.5812978398	0.04965516924858093	0.22283439338207245
5033.6255506601	0.05036884918808937	0.22443005442619324
5033.6698034804	0.049615778028964996	0.22274599969387054
5033.7140563007	0.05012494698166847	0.22388601303100586
5033.758309121	0.05051801726222038	0.22476214170455933
5033.8025619413	0.05116092413663864	0.2261878103017807
5033.8468147616	0.05132877081632614	0.22655853629112244
5033.891067581901	0.05054907128214836	0.2248312085866928
5033.9353204022	0.050196897238492966	0.22404664754867554
5033.9795732225	0.050210338085889816	0.22407662868499756
5034.0238260428	0.050489332526922226	0.22469832003116608
5034.0680788631	0.049775466322898865	0.22310416400432587
5034.1123316834	0.05050191283226013	0.22472630441188812
5034.1565845037	0.04966536536812782	0.2228572815656662
5034.2008373240005	0.05005086585879326	0.2237205058336258
5034.2450901443	0.0503375418484211	0.22436030209064484
5034.2893429646	0.049906328320503235	0.22339724004268646
5034.3335957849	0.04952298849821091	0.22253760695457458
5034.3778486052	0.04958012327551842	0.2226659506559372
5034.4221014255	0.05024885758757591	0.22416256368160248
5034.4663542458	0.05046308785676956	0.2246399074792862
5034.5106070661	0.049646370112895966	0.2228146493434906
5034.554859886401	0.05009545385837555	0.22382013499736786
5034.5991127067	0.05023251846432686	0.22412611544132233
5034.643365527	0.05037243291735649	0.22443804144859314
5034.6876183473	0.049374084919691086	0.22220280766487122
5034.7318711676	0.049401286989450455	0.22226400673389435
5034.7761239879	0.050204578787088394	0.22406378388404846
5034.8203768082	0.0492844432592392	0.22200100123882294
5034.864629628501	0.04961105436086655	0.22273539006710052
5034.9088824488	0.04961693659424782	0.22274859249591827
5034.9531352691	0.04997021332383156	0.22354018688201904
5034.9973880894	0.04979698359966278	0.22315238416194916
5035.0416409097	0.04930465668439865	0.22204652428627014
5035.08589373	0.04791613295674324	0.21889753639698029
5035.1301465503	0.04323187097907066	0.20792275667190552
5035.1743993706	0.03532503917813301	0.18794956803321838
5035.2186521909	0.02566748857498169	0.1602107584476471
5035.2629050112	0.025653256103396416	0.16016633808612823
5035.3071578315	0.03266466408967972	0.18073368072509766
5035.3514106518	0.04286762326955795	0.20704497396945953
5035.3956634721	0.04725051298737526	0.2173718363046646
5035.4399162924	0.048846397548913956	0.2210122048854828
5035.4841691127	0.04969369247555733	0.22292082011699677
5035.528421933001	0.04961301013827324	0.2227397859096527
5035.5726747533	0.04942465201020241	0.22231656312942505
5035.6169275736	0.048452798277139664	0.22011996805667877
5035.6611803939	0.045852888375520706	0.2141328752040863
5035.7054332142	0.04002198949456215	0.20005497336387634
5035.7496860345	0.0312118511646986	0.17666876316070557
5035.7939388548	0.025078415870666504	0.15836165845394135
5035.8381916751005	0.02480299398303032	0.15748965740203857
5035.8824444954	0.03240842744708061	0.1800234019756317
5035.9266973157	0.03995010629296303	0.19987522065639496
5035.970950136	0.04660308361053467	0.2158774733543396
5036.0152029563	0.047986552119255066	0.2190583348274231
5036.0594557766	0.04591372609138489	0.21427488327026367
